event_id,ts,rider_id,region_id,arm,reward_binary,reward_revenue,region_id,hour,segment,rider_conv,context_score
7966,2025-12-01 15:40:00,316,6,0.0,1,2.263,6,15,7,0.8620689654875149,-0.3315
8050,2025-12-01 15:55:00,316,18,1.0,1,1.561,18,15,7,0.8620689654875149,0.7999
8315,2025-12-01 16:55:00,316,2,0.5,0,0.0,2,16,7,0.8620689654875149,0.48
8348,2025-12-01 17:00:00,316,16,1.0,1,0.28,16,17,7,0.8620689654875149,-0.2368
8476,2025-12-01 17:30:00,316,16,1.0,1,0.28,16,17,7,0.8620689654875149,0.0577
8658,2025-12-01 18:10:00,316,0,1.0,1,0.878,0,18,7,0.8620689654875149,-0.6528
8883,2025-12-01 19:05:00,316,6,1.0,1,1.263,6,19,7,0.8620689654875149,-0.1979
9282,2025-12-01 20:50:00,316,1,1.0,1,0.188,1,20,7,0.8620689654875149,-0.5114
198,2025-12-01 00:15:00,317,0,0.5,1,1.378,0,0,1,0.79999999996,0.4868
1169,2025-12-01 01:30:00,317,4,0.5,0,0.0,4,1,1,0.79999999996,0.1547
1444,2025-12-01 01:55:00,317,0,0.5,0,0.0,0,1,1,0.79999999996,-0.1997
1541,2025-12-01 02:00:00,317,16,0.0,0,0.0,16,2,1,0.79999999996,0.3735
1714,2025-12-01 02:15:00,317,12,1.0,1,0.951,12,2,1,0.79999999996,-0.9441
1958,2025-12-01 02:35:00,317,13,1.0,1,0.874,13,2,1,0.79999999996,-0.2708
2102,2025-12-01 02:50:00,317,4,0.5,1,2.146,4,2,1,0.79999999996,0.1815
3118,2025-12-01 04:20:00,317,8,0.5,1,0.889,8,4,1,0.79999999996,0.1275
3983,2025-12-01 05:50:00,317,15,0.0,1,1.775,15,5,1,0.79999999996,-0.187
4177,2025-12-01 06:15:00,317,8,1.0,1,0.389,8,6,1,0.79999999996,-0.1641
5181,2025-12-01 08:15:00,317,6,0.0,1,2.263,6,8,1,0.79999999996,0.2385
5282,2025-12-01 08:30:00,317,0,0.5,1,1.378,0,8,1,0.79999999996,0.9452
5437,2025-12-01 08:45:00,317,14,1.0,1,0.625,14,8,1,0.79999999996,0.1373
7235,2025-12-01 13:20:00,317,10,0.5,0,0.0,10,13,1,0.79999999996,0.4064
7326,2025-12-01 13:35:00,317,11,1.0,1,0.939,11,13,1,0.79999999996,-0.0848
7542,2025-12-01 14:15:00,317,3,1.0,1,0.742,3,14,1,0.79999999996,0.3326
7637,2025-12-01 14:30:00,317,14,0.5,1,1.125,14,14,1,0.79999999996,-0.848
7675,2025-12-01 14:40:00,317,0,1.0,1,0.878,0,14,1,0.79999999996,0.5467
8605,2025-12-01 17:55:00,317,19,0.0,1,1.28,19,17,1,0.79999999996,0.3864
9241,2025-12-01 20:40:00,317,2,0.0,1,2.572,2,20,1,0.79999999996,0.5029
1142,2025-12-01 01:25:00,318,14,0.5,1,1.125,14,1,7,0.89999999991,-0.314
1177,2025-12-01 01:30:00,318,7,0.0,1,2.941,7,1,7,0.89999999991,0.2757
2032,2025-12-01 02:45:00,318,1,1.0,1,0.188,1,2,7,0.89999999991,0.1404
3278,2025-12-01 04:35:00,318,16,0.0,1,1.28,16,4,7,0.89999999991,-0.0731
3286,2025-12-01 04:35:00,318,19,0.0,1,1.28,19,4,7,0.89999999991,-0.4054
4084,2025-12-01 06:05:00,318,1,1.0,1,0.188,1,6,7,0.89999999991,0.3098
6357,2025-12-01 11:05:00,318,8,0.0,0,0.0,8,11,7,0.89999999991,0.238
6561,2025-12-01 11:35:00,318,1,1.0,1,0.188,1,11,7,0.89999999991,-0.2936
7883,2025-12-01 15:20:00,318,19,1.0,1,0.28,19,15,7,0.89999999991,0.1266
8297,2025-12-01 16:45:00,318,18,0.5,1,2.061,18,16,7,0.89999999991,-0.8671
236,2025-12-01 00:15:00,319,13,0.5,1,1.374,13,0,7,0.8571428571020409,-0.8694
643,2025-12-01 00:45:00,319,10,1.0,1,1.935,10,0,7,0.8571428571020409,-0.6985
1466,2025-12-01 01:55:00,319,4,1.0,1,1.646,4,1,7,0.8571428571020409,-0.0734
1553,2025-12-01 02:05:00,319,1,0.5,1,0.688,1,2,7,0.8571428571020409,0.0641
1617,2025-12-01 02:10:00,319,0,0.5,1,1.378,0,2,7,0.8571428571020409,-0.8746
1636,2025-12-01 02:10:00,319,6,0.5,0,0.0,6,2,7,0.8571428571020409,0.5372
1760,2025-12-01 02:20:00,319,6,0.0,0,0.0,6,2,7,0.8571428571020409,-0.5023
1870,2025-12-01 02:30:00,319,1,1.0,1,0.188,1,2,7,0.8571428571020409,-0.8404
2245,2025-12-01 03:00:00,319,16,1.0,1,0.28,16,3,7,0.8571428571020409,0.0059
3542,2025-12-01 05:00:00,319,16,0.0,1,1.28,16,5,7,0.8571428571020409,0.0328
4480,2025-12-01 06:50:00,319,13,1.0,1,0.874,13,6,7,0.8571428571020409,0.5311
4700,2025-12-01 07:15:00,319,11,1.0,1,0.939,11,7,7,0.8571428571020409,-0.1682
4999,2025-12-01 07:50:00,319,18,0.5,1,2.061,18,7,7,0.8571428571020409,0.3346
5209,2025-12-01 08:20:00,319,3,1.0,1,0.742,3,8,7,0.8571428571020409,0.2923
5657,2025-12-01 09:15:00,319,18,1.0,1,1.561,18,9,7,0.8571428571020409,-0.2739
6326,2025-12-01 11:00:00,319,11,1.0,1,0.939,11,11,7,0.8571428571020409,-0.3504
6538,2025-12-01 11:30:00,319,8,0.0,0,0.0,8,11,7,0.8571428571020409,-0.023
7062,2025-12-01 12:50:00,319,10,1.0,1,1.935,10,12,7,0.8571428571020409,-0.704
7160,2025-12-01 13:05:00,319,14,1.0,1,0.625,14,13,7,0.8571428571020409,-0.4179
8135,2025-12-01 16:15:00,319,16,0.0,1,1.28,16,16,7,0.8571428571020409,-0.4531
8448,2025-12-01 17:25:00,319,8,1.0,1,0.389,8,17,7,0.8571428571020409,-0.8319
1234,2025-12-01 01:35:00,320,15,1.0,1,0.775,15,1,3,0.8947368420581717,0.7759
1330,2025-12-01 01:45:00,320,6,1.0,1,1.263,6,1,3,0.8947368420581717,-0.1769
1468,2025-12-01 01:55:00,320,6,0.0,1,2.263,6,1,3,0.8947368420581717,-0.3207
1769,2025-12-01 02:20:00,320,10,0.5,1,2.435,10,2,3,0.8947368420581717,0.4917
1770,2025-12-01 02:20:00,320,10,1.0,1,1.935,10,2,3,0.8947368420581717,0.7372
2077,2025-12-01 02:45:00,320,16,1.0,1,0.28,16,2,3,0.8947368420581717,0.2533
2324,2025-12-01 03:10:00,320,5,0.5,1,1.609,5,3,3,0.8947368420581717,0.6591
2693,2025-12-01 03:40:00,320,15,0.5,1,1.275,15,3,3,0.8947368420581717,-0.6332
3260,2025-12-01 04:35:00,320,10,0.0,0,0.0,10,4,3,0.8947368420581717,-0.0715
3367,2025-12-01 04:45:00,320,8,0.5,1,0.889,8,4,3,0.8947368420581717,0.7956
3855,2025-12-01 05:40:00,320,0,0.0,0,0.0,0,5,3,0.8947368420581717,-0.1986
4861,2025-12-01 07:35:00,320,6,0.0,1,2.263,6,7,3,0.8947368420581717,-0.2776
6989,2025-12-01 12:40:00,320,2,0.0,1,2.572,2,12,3,0.8947368420581717,0.2738
7419,2025-12-01 13:50:00,320,15,0.5,1,1.275,15,13,3,0.8947368420581717,-0.9663
7755,2025-12-01 14:55:00,320,7,0.0,1,2.941,7,14,3,0.8947368420581717,0.0147
8167,2025-12-01 16:20:00,320,17,1.0,1,1.574,17,16,3,0.8947368420581717,0.4443
8988,2025-12-01 19:30:00,320,8,1.0,1,0.389,8,19,3,0.8947368420581717,0.1844
9465,2025-12-01 21:35:00,320,9,0.5,1,0.809,9,21,3,0.8947368420581717,-0.0541
9705,2025-12-01 22:40:00,320,19,1.0,1,0.28,19,22,3,0.8947368420581717,0.5802
568,2025-12-01 00:40:00,321,10,0.5,1,2.435,10,0,1,0.8421052631135734,-0.0965
582,2025-12-01 00:40:00,321,14,0.0,0,0.0,14,0,1,0.8421052631135734,-0.6173
1944,2025-12-01 02:35:00,321,8,1.0,1,0.389,8,2,1,0.8421052631135734,0.4712
2312,2025-12-01 03:10:00,321,1,0.0,1,1.188,1,3,1,0.8421052631135734,-0.0983
2441,2025-12-01 03:20:00,321,8,1.0,1,0.389,8,3,1,0.8421052631135734,0.0818
2723,2025-12-01 03:45:00,321,4,0.5,1,2.146,4,3,1,0.8421052631135734,-0.6235
2923,2025-12-01 04:00:00,321,7,1.0,1,1.941,7,4,1,0.8421052631135734,-0.2078
3212,2025-12-01 04:30:00,321,11,1.0,1,0.939,11,4,1,0.8421052631135734,-0.8122
3339,2025-12-01 04:40:00,321,18,0.5,0,0.0,18,4,1,0.8421052631135734,-0.1217
3677,2025-12-01 05:20:00,321,0,0.5,1,1.378,0,5,1,0.8421052631135734,-1.7535
4890,2025-12-01 07:40:00,321,1,0.5,1,0.688,1,7,1,0.8421052631135734,1.1844
5273,2025-12-01 08:25:00,321,18,1.0,1,1.561,18,8,1,0.8421052631135734,0.7184
5534,2025-12-01 09:00:00,321,3,1.0,1,0.742,3,9,1,0.8421052631135734,0.6807
6693,2025-12-01 11:55:00,321,0,0.5,1,1.378,0,11,1,0.8421052631135734,0.1909
8000,2025-12-01 15:45:00,321,11,0.0,1,1.939,11,15,1,0.8421052631135734,0.7936
8090,2025-12-01 16:10:00,321,2,0.5,1,2.072,2,16,1,0.8421052631135734,0.113
8886,2025-12-01 19:05:00,321,10,1.0,1,1.935,10,19,1,0.8421052631135734,-0.098
9401,2025-12-01 21:20:00,321,5,1.0,0,0.0,5,21,1,0.8421052631135734,0.131
9640,2025-12-01 22:20:00,321,10,1.0,1,1.935,10,22,1,0.8421052631135734,0.1446
480,2025-12-01 00:35:00,322,2,1.0,1,1.572,2,0,4,0.8181818181074381,0.5975
917,2025-12-01 01:10:00,322,6,1.0,1,1.263,6,1,4,0.8181818181074381,-0.6999
992,2025-12-01 01:15:00,322,10,0.0,0,0.0,10,1,4,0.8181818181074381,0.0443
1761,2025-12-01 02:20:00,322,6,1.0,1,1.263,6,2,4,0.8181818181074381,0.0835
3228,2025-12-01 04:30:00,322,16,1.0,1,0.28,16,4,4,0.8181818181074381,0.299
4439,2025-12-01 06:45:00,322,14,0.0,1,1.625,14,6,4,0.8181818181074381,-1.1142
6464,2025-12-01 11:20:00,322,2,0.5,1,2.072,2,11,4,0.8181818181074381,-0.7212
7148,2025-12-01 13:05:00,322,5,0.0,1,2.109,5,13,4,0.8181818181074381,0.1514
8248,2025-12-01 16:40:00,322,1,1.0,1,0.188,1,16,4,0.8181818181074381,-0.5371
8535,2025-12-01 17:40:00,322,13,1.0,1,0.874,13,17,4,0.8181818181074381,0.7089
9139,2025-12-01 20:10:00,322,10,0.0,0,0.0,10,20,4,0.8181818181074381,0.3758
786,2025-12-01 00:55:00,323,19,0.0,1,1.28,19,0,1,0.79999999996,0.2363
1131,2025-12-01 01:25:00,323,11,0.0,0,0.0,11,1,1,0.79999999996,0.184
1139,2025-12-01 01:25:00,323,14,1.0,1,0.625,14,1,1,0.79999999996,1.1738
1852,2025-12-01 02:25:00,323,15,0.5,1,1.275,15,2,1,0.79999999996,-0.7115
1998,2025-12-01 02:40:00,323,7,1.0,1,1.941,7,2,1,0.79999999996,0.5053
2645,2025-12-01 03:35:00,323,19,0.5,1,0.78,19,3,1,0.79999999996,0.1733
3732,2025-12-01 05:25:00,323,6,0.5,1,1.763,6,5,1,0.79999999996,1.0754
5161,2025-12-01 08:15:00,323,1,0.5,1,0.688,1,8,1,0.79999999996,-0.2543
5237,2025-12-01 08:20:00,323,16,1.0,1,0.28,16,8,1,0.79999999996,-0.6799
6884,2025-12-01 12:20:00,323,19,1.0,1,0.28,19,12,1,0.79999999996,1.0034
7307,2025-12-01 13:30:00,323,19,1.0,1,0.28,19,13,1,0.79999999996,0.5479
7320,2025-12-01 13:35:00,323,7,1.0,1,1.941,7,13,1,0.79999999996,-0.3059
7489,2025-12-01 14:00:00,323,19,1.0,1,0.28,19,14,1,0.79999999996,-0.4404
7584,2025-12-01 14:25:00,323,0,0.0,1,1.878,0,14,1,0.79999999996,-0.752
7867,2025-12-01 15:20:00,323,3,0.5,1,1.242,3,15,1,0.79999999996,0.471
8306,2025-12-01 16:50:00,323,10,0.0,0,0.0,10,16,1,0.79999999996,-0.1989
8412,2025-12-01 17:15:00,323,18,0.5,0,0.0,18,17,1,0.79999999996,0.2086
9298,2025-12-01 20:55:00,323,2,0.5,0,0.0,2,20,1,0.79999999996,-0.5551
9349,2025-12-01 21:05:00,323,18,1.0,1,1.561,18,21,1,0.79999999996,0.2611
9628,2025-12-01 22:15:00,323,11,1.0,1,0.939,11,22,1,0.79999999996,-0.408
162,2025-12-01 00:10:00,324,9,0.0,0,0.0,9,0,4,0.79999999996,-0.716
575,2025-12-01 00:40:00,324,13,1.0,1,0.874,13,0,4,0.79999999996,-0.7646
894,2025-12-01 01:05:00,324,18,0.0,1,2.561,18,1,4,0.79999999996,0.2561
3470,2025-12-01 04:55:00,324,4,0.5,1,2.146,4,4,4,0.79999999996,-0.0067
4148,2025-12-01 06:10:00,324,18,0.0,0,0.0,18,6,4,0.79999999996,-0.2797
4456,2025-12-01 06:50:00,324,1,1.0,1,0.188,1,6,4,0.79999999996,0.2398
4563,2025-12-01 07:00:00,324,13,0.5,1,1.374,13,7,4,0.79999999996,-0.1959
4697,2025-12-01 07:15:00,324,10,1.0,1,1.935,10,7,4,0.79999999996,-0.561
6429,2025-12-01 11:10:00,324,19,0.5,1,0.78,19,11,4,0.79999999996,0.1464
6532,2025-12-01 11:30:00,324,5,0.5,0,0.0,5,11,4,0.79999999996,-0.2341
6642,2025-12-01 11:45:00,324,14,0.0,1,1.625,14,11,4,0.79999999996,0.1662
6745,2025-12-01 12:00:00,324,8,0.0,1,1.389,8,12,4,0.79999999996,0.4183
6913,2025-12-01 12:25:00,324,18,0.0,1,2.561,18,12,4,0.79999999996,0.2523
7598,2025-12-01 14:25:00,324,11,0.0,1,1.939,11,14,4,0.79999999996,0.0842
7629,2025-12-01 14:30:00,324,11,0.0,0,0.0,11,14,4,0.79999999996,-0.5735
7768,2025-12-01 15:00:00,324,2,0.0,1,2.572,2,15,4,0.79999999996,-0.0878
7847,2025-12-01 15:15:00,324,1,1.0,1,0.188,1,15,4,0.79999999996,-1.1445
8285,2025-12-01 16:45:00,324,6,1.0,1,1.263,6,16,4,0.79999999996,-0.4
8471,2025-12-01 17:30:00,324,12,1.0,1,0.951,12,17,4,0.79999999996,-0.111
8816,2025-12-01 18:45:00,324,15,0.5,1,1.275,15,18,4,0.79999999996,-0.1357
105,2025-12-01 00:05:00,325,14,1.0,1,0.625,14,0,7,0.8235294117162629,0.0485
923,2025-12-01 01:10:00,325,8,0.5,1,0.889,8,1,7,0.8235294117162629,-0.4091
1100,2025-12-01 01:25:00,325,0,0.0,1,1.878,0,1,7,0.8235294117162629,-0.5488
1146,2025-12-01 01:25:00,325,16,0.5,1,0.78,16,1,7,0.8235294117162629,-0.0002
4743,2025-12-01 07:20:00,325,13,0.0,1,1.874,13,7,7,0.8235294117162629,0.0413
4975,2025-12-01 07:50:00,325,8,1.0,1,0.389,8,7,7,0.8235294117162629,-0.3165
5055,2025-12-01 08:00:00,325,5,1.0,1,1.109,5,8,7,0.8235294117162629,0.1856
5370,2025-12-01 08:35:00,325,16,0.0,0,0.0,16,8,7,0.8235294117162629,0.2069
5820,2025-12-01 09:40:00,325,15,1.0,1,0.775,15,9,7,0.8235294117162629,0.8087
6120,2025-12-01 10:30:00,325,8,0.5,0,0.0,8,10,7,0.8235294117162629,-1.4443
6627,2025-12-01 11:45:00,325,4,1.0,1,1.646,4,11,7,0.8235294117162629,-0.5481
7490,2025-12-01 14:00:00,325,19,0.0,1,1.28,19,14,7,0.8235294117162629,-0.3235
8143,2025-12-01 16:20:00,325,1,1.0,1,0.188,1,16,7,0.8235294117162629,0.0388
8866,2025-12-01 19:00:00,325,10,0.0,0,0.0,10,19,7,0.8235294117162629,0.0956
8967,2025-12-01 19:25:00,325,7,1.0,1,1.941,7,19,7,0.8235294117162629,0.4177
9227,2025-12-01 20:35:00,325,8,0.5,1,0.889,8,20,7,0.8235294117162629,0.6318
9824,2025-12-01 23:20:00,325,4,1.0,1,1.646,4,23,7,0.8235294117162629,0.4694
255,2025-12-01 00:15:00,326,19,0.5,1,0.78,19,0,4,0.799999999968,-0.7118
1716,2025-12-01 02:15:00,326,13,1.0,0,0.0,13,2,4,0.799999999968,-0.0463
2184,2025-12-01 02:55:00,326,13,0.0,0,0.0,13,2,4,0.799999999968,-0.2496
2753,2025-12-01 03:45:00,326,14,0.0,1,1.625,14,3,4,0.799999999968,0.7306
2781,2025-12-01 03:50:00,326,1,0.0,1,1.188,1,3,4,0.799999999968,0.1434
3308,2025-12-01 04:40:00,326,6,0.5,1,1.763,6,4,4,0.799999999968,0.1495
3616,2025-12-01 05:10:00,326,8,1.0,1,0.389,8,5,4,0.799999999968,0.4612
4029,2025-12-01 05:55:00,326,18,0.5,1,2.061,18,5,4,0.799999999968,-0.3599
4424,2025-12-01 06:45:00,326,6,0.5,1,1.763,6,6,4,0.799999999968,-0.0139
5126,2025-12-01 08:10:00,326,0,1.0,0,0.0,0,8,4,0.799999999968,-1.0955
5184,2025-12-01 08:15:00,326,9,0.0,1,1.309,9,8,4,0.799999999968,-0.8064
5203,2025-12-01 08:20:00,326,0,1.0,1,0.878,0,8,4,0.799999999968,0.7701
5267,2025-12-01 08:25:00,326,13,0.0,1,1.874,13,8,4,0.799999999968,-0.0742
6100,2025-12-01 10:30:00,326,0,0.5,1,1.378,0,10,4,0.799999999968,-0.4541
6237,2025-12-01 10:50:00,326,1,0.0,1,1.188,1,10,4,0.799999999968,-0.3404
6332,2025-12-01 11:00:00,326,16,1.0,1,0.28,16,11,4,0.799999999968,0.9611
6757,2025-12-01 12:00:00,326,13,0.5,0,0.0,13,12,4,0.799999999968,-0.8006
6780,2025-12-01 12:05:00,326,8,1.0,1,0.389,8,12,4,0.799999999968,0.1134
7214,2025-12-01 13:15:00,326,12,1.0,1,0.951,12,13,4,0.799999999968,-0.9582
7456,2025-12-01 13:55:00,326,16,1.0,1,0.28,16,13,4,0.799999999968,-0.0666
8545,2025-12-01 17:45:00,326,4,0.0,1,2.646,4,17,4,0.799999999968,-0.3815
8850,2025-12-01 18:55:00,326,11,1.0,1,0.939,11,18,4,0.799999999968,-0.0228
9519,2025-12-01 21:50:00,326,2,0.5,1,2.072,2,21,4,0.799999999968,-0.3438
9748,2025-12-01 22:55:00,326,8,1.0,1,0.389,8,22,4,0.799999999968,0.3876
9918,2025-12-01 23:55:00,326,1,0.0,0,0.0,1,23,4,0.799999999968,-0.8303
175,2025-12-01 00:10:00,327,13,0.0,0,0.0,13,0,2,0.6666666666111111,0.1777
901,2025-12-01 01:10:00,327,0,1.0,1,0.878,0,1,2,0.6666666666111111,0.3063
993,2025-12-01 01:15:00,327,10,0.0,0,0.0,10,1,2,0.6666666666111111,0.3681
1347,2025-12-01 01:45:00,327,13,0.0,1,1.874,13,1,2,0.6666666666111111,-0.35
1603,2025-12-01 02:05:00,327,15,1.0,1,0.775,15,2,2,0.6666666666111111,0.1914
3041,2025-12-01 04:15:00,327,0,1.0,1,0.878,0,4,2,0.6666666666111111,0.0883
3366,2025-12-01 04:45:00,327,8,0.5,0,0.0,8,4,2,0.6666666666111111,-0.1731
4803,2025-12-01 07:25:00,327,18,1.0,1,1.561,18,7,2,0.6666666666111111,-0.4533
5023,2025-12-01 07:55:00,327,10,0.5,1,2.435,10,7,2,0.6666666666111111,0.0594
7990,2025-12-01 15:45:00,327,0,0.0,1,1.878,0,15,2,0.6666666666111111,0.1706
8491,2025-12-01 17:35:00,327,3,1.0,1,0.742,3,17,2,0.6666666666111111,-0.679
8885,2025-12-01 19:05:00,327,8,0.0,0,0.0,8,19,2,0.6666666666111111,0.1117
78,2025-12-01 00:05:00,328,3,0.0,1,1.742,3,0,1,0.8333333332870371,0.0154
159,2025-12-01 00:10:00,328,7,0.0,1,2.941,7,0,1,0.8333333332870371,-0.4966
1841,2025-12-01 02:25:00,328,11,0.5,0,0.0,11,2,1,0.8333333332870371,-0.1839
2255,2025-12-01 03:05:00,328,0,0.5,1,1.378,0,3,1,0.8333333332870371,0.3607
2604,2025-12-01 03:35:00,328,3,0.0,0,0.0,3,3,1,0.8333333332870371,-0.7747
2904,2025-12-01 04:00:00,328,1,0.5,1,0.688,1,4,1,0.8333333332870371,0.5048
3188,2025-12-01 04:30:00,328,2,0.0,1,2.572,2,4,1,0.8333333332870371,0.5098
3194,2025-12-01 04:30:00,328,4,1.0,0,0.0,4,4,1,0.8333333332870371,-0.8261
4072,2025-12-01 06:00:00,328,16,0.5,1,0.78,16,6,1,0.8333333332870371,0.1605
4734,2025-12-01 07:20:00,328,6,1.0,1,1.263,6,7,1,0.8333333332870371,-0.813
5391,2025-12-01 08:40:00,328,8,1.0,1,0.389,8,8,1,0.8333333332870371,-0.3574
6987,2025-12-01 12:40:00,328,1,1.0,1,0.188,1,12,1,0.8333333332870371,0.7152
7552,2025-12-01 14:15:00,328,14,1.0,1,0.625,14,14,1,0.8333333332870371,0.0504
9005,2025-12-01 19:35:00,328,16,0.5,1,0.78,16,19,1,0.8333333332870371,-0.668
9083,2025-12-01 19:55:00,328,13,0.0,1,1.874,13,19,1,0.8333333332870371,0.167
9087,2025-12-01 19:55:00,328,15,1.0,1,0.775,15,19,1,0.8333333332870371,0.7442
9098,2025-12-01 20:00:00,328,6,0.5,1,1.763,6,20,1,0.8333333332870371,0.1629
9713,2025-12-01 22:45:00,328,6,0.5,1,1.763,6,22,1,0.8333333332870371,0.6796
240,2025-12-01 00:15:00,329,14,0.5,1,1.125,14,0,1,0.7826086956181475,0.1122
366,2025-12-01 00:25:00,329,10,1.0,1,1.935,10,0,1,0.7826086956181475,-0.2851
531,2025-12-01 00:40:00,329,0,1.0,1,0.878,0,0,1,0.7826086956181475,0.2659
1812,2025-12-01 02:25:00,329,0,1.0,1,0.878,0,2,1,0.7826086956181475,0.208
2199,2025-12-01 02:55:00,329,16,0.5,1,0.78,16,2,1,0.7826086956181475,-1.0995
2768,2025-12-01 03:45:00,329,19,0.0,0,0.0,19,3,1,0.7826086956181475,-0.0478
3024,2025-12-01 04:10:00,329,10,0.0,1,2.935,10,4,1,0.7826086956181475,0.0958
3038,2025-12-01 04:10:00,329,19,1.0,1,0.28,19,4,1,0.7826086956181475,0.755
3277,2025-12-01 04:35:00,329,16,0.0,0,0.0,16,4,1,0.7826086956181475,-0.1044
3593,2025-12-01 05:10:00,329,0,0.0,0,0.0,0,5,1,0.7826086956181475,0.0902
4094,2025-12-01 06:05:00,329,8,0.0,0,0.0,8,6,1,0.7826086956181475,-0.5057
5004,2025-12-01 07:55:00,329,1,1.0,1,0.188,1,7,1,0.7826086956181475,0.7284
5099,2025-12-01 08:05:00,329,4,0.5,1,2.146,4,8,1,0.7826086956181475,-0.6383
5233,2025-12-01 08:20:00,329,15,1.0,1,0.775,15,8,1,0.7826086956181475,0.571
6055,2025-12-01 10:20:00,329,12,0.0,1,1.951,12,10,1,0.7826086956181475,-0.0425
6310,2025-12-01 11:00:00,329,1,0.5,1,0.688,1,11,1,0.7826086956181475,0.1037
6653,2025-12-01 11:45:00,329,19,0.0,1,1.28,19,11,1,0.7826086956181475,0.7997
7046,2025-12-01 12:50:00,329,3,0.0,0,0.0,3,12,1,0.7826086956181475,0.5162
7265,2025-12-01 13:25:00,329,9,0.5,1,0.809,9,13,1,0.7826086956181475,-0.5701
7498,2025-12-01 14:05:00,329,9,1.0,1,0.309,9,14,1,0.7826086956181475,-1.0633
8681,2025-12-01 18:15:00,329,0,1.0,1,0.878,0,18,1,0.7826086956181475,-0.1784
8910,2025-12-01 19:10:00,329,8,0.5,1,0.889,8,19,1,0.7826086956181475,0.7214
9536,2025-12-01 21:50:00,329,19,1.0,1,0.28,19,21,1,0.7826086956181475,1.325
884,2025-12-01 01:05:00,330,15,1.0,1,0.775,15,1,2,0.6499999999675,-0.6866
1934,2025-12-01 02:35:00,330,4,0.0,0,0.0,4,2,2,0.6499999999675,-0.1773
2196,2025-12-01 02:55:00,330,15,0.5,0,0.0,15,2,2,0.6499999999675,-0.7379
2368,2025-12-01 03:15:00,330,0,0.0,0,0.0,0,3,2,0.6499999999675,-0.9833
2554,2025-12-01 03:30:00,330,10,0.0,0,0.0,10,3,2,0.6499999999675,-0.2402
2567,2025-12-01 03:30:00,330,14,0.0,1,1.625,14,3,2,0.6499999999675,-0.466
2842,2025-12-01 03:55:00,330,0,0.5,1,1.378,0,3,2,0.6499999999675,0.0574
3348,2025-12-01 04:45:00,330,1,0.0,0,0.0,1,4,2,0.6499999999675,-0.3038
3850,2025-12-01 05:35:00,330,19,0.0,1,1.28,19,5,2,0.6499999999675,0.1268
3934,2025-12-01 05:45:00,330,13,0.0,0,0.0,13,5,2,0.6499999999675,-0.1916
4584,2025-12-01 07:05:00,330,0,1.0,1,0.878,0,7,2,0.6499999999675,-0.0415
4668,2025-12-01 07:10:00,330,18,1.0,1,1.561,18,7,2,0.6499999999675,0.0518
4671,2025-12-01 07:10:00,330,19,0.0,1,1.28,19,7,2,0.6499999999675,-0.0982
4718,2025-12-01 07:20:00,330,1,0.0,1,1.188,1,7,2,0.6499999999675,-0.4372
5043,2025-12-01 08:00:00,330,0,0.5,0,0.0,0,8,2,0.6499999999675,-0.3752
5280,2025-12-01 08:30:00,330,0,0.5,1,1.378,0,8,2,0.6499999999675,0.1417
6810,2025-12-01 12:10:00,330,6,1.0,1,1.263,6,12,2,0.6499999999675,-0.0758
7276,2025-12-01 13:25:00,330,18,0.5,1,2.061,18,13,2,0.6499999999675,0.082
7767,2025-12-01 14:55:00,330,19,1.0,1,0.28,19,14,2,0.6499999999675,0.4093
7795,2025-12-01 15:05:00,330,4,0.5,1,2.146,4,15,2,0.6499999999675,-0.2679
355,2025-12-01 00:25:00,331,6,1.0,1,1.263,6,0,5,0.8695652173534971,0.1464
847,2025-12-01 01:05:00,331,0,0.5,1,1.378,0,1,5,0.8695652173534971,0.4781
1333,2025-12-01 01:45:00,331,7,0.0,1,2.941,7,1,5,0.8695652173534971,0.1239
1679,2025-12-01 02:10:00,331,19,1.0,1,0.28,19,2,5,0.8695652173534971,0.3916
1930,2025-12-01 02:35:00,331,3,0.5,1,1.242,3,2,5,0.8695652173534971,0.8693
2014,2025-12-01 02:40:00,331,16,1.0,1,0.28,16,2,5,0.8695652173534971,0.022
2028,2025-12-01 02:45:00,331,0,0.0,1,1.878,0,2,5,0.8695652173534971,0.5098
4101,2025-12-01 06:05:00,331,10,0.0,1,2.935,10,6,5,0.8695652173534971,-0.004
4283,2025-12-01 06:30:00,331,1,0.0,0,0.0,1,6,5,0.8695652173534971,0.3518
5037,2025-12-01 07:55:00,331,18,1.0,1,1.561,18,7,5,0.8695652173534971,-0.5432
5218,2025-12-01 08:20:00,331,8,0.5,1,0.889,8,8,5,0.8695652173534971,0.0071
5535,2025-12-01 09:00:00,331,4,1.0,1,1.646,4,9,5,0.8695652173534971,-0.1577
5689,2025-12-01 09:20:00,331,15,0.5,1,1.275,15,9,5,0.8695652173534971,-0.925
5895,2025-12-01 09:55:00,331,5,0.0,0,0.0,5,9,5,0.8695652173534971,0.0671
6616,2025-12-01 11:40:00,331,15,1.0,1,0.775,15,11,5,0.8695652173534971,-0.2638
6923,2025-12-01 12:30:00,331,2,0.0,1,2.572,2,12,5,0.8695652173534971,0.3631
7569,2025-12-01 14:20:00,331,10,0.0,0,0.0,10,14,5,0.8695652173534971,1.4849
8112,2025-12-01 16:10:00,331,16,0.5,1,0.78,16,16,5,0.8695652173534971,-0.1205
