event_id,ts,region_id,rider_id,driver_id,base_price,surge_multiplier,proposed_price,subsidy,final_price,context_score,conversion_prob,is_trip,revenue
6356,2025-12-01 11:05:00,7,12,7000,2.941,1.0,2.941,0.0,2.941,-0.2678,0.557778,1,2.941
6357,2025-12-01 11:05:00,8,318,-1,1.389,1.0,1.389,0.0,1.389,0.238,0.67655,0,0.0
6358,2025-12-01 11:05:00,9,53,9000,1.309,1.0,1.309,0.5,0.809,-0.2835,0.892601,1,0.809
6359,2025-12-01 11:05:00,10,6,10000,2.935,1.0,2.935,1.0,1.935,-0.1958,0.898616,1,1.935
6360,2025-12-01 11:05:00,10,169,-1,2.935,1.0,2.935,0.0,2.935,0.1652,0.660419,0,0.0
6361,2025-12-01 11:05:00,10,287,10001,2.935,1.0,2.935,0.5,2.435,-0.1754,0.77962,1,2.435
6362,2025-12-01 11:05:00,10,442,10002,2.935,1.0,2.935,0.0,2.935,0.2315,0.675143,1,2.935
6363,2025-12-01 11:05:00,10,288,10003,2.935,1.0,2.935,0.0,2.935,-0.1083,0.596699,1,2.935
6364,2025-12-01 11:05:00,10,409,10004,2.935,1.0,2.935,0.5,2.435,0.0309,0.81303,1,2.435
6365,2025-12-01 11:05:00,10,388,10005,2.935,1.0,2.935,1.0,1.935,0.1608,0.926802,1,1.935
6366,2025-12-01 11:05:00,11,258,-1,1.939,1.0,1.939,0.0,1.939,-0.4104,0.522387,0,0.0
6367,2025-12-01 11:05:00,11,353,11000,1.939,1.0,1.939,1.0,0.939,0.0007,0.969182,1,0.939
6368,2025-12-01 11:05:00,13,5,13000,1.874,1.0,1.874,0.5,1.374,-0.0771,0.844261,1,1.374
6369,2025-12-01 11:05:00,13,413,13001,1.874,1.0,1.874,1.0,0.874,0.1564,0.960503,1,0.874
6370,2025-12-01 11:05:00,13,363,13002,1.874,1.0,1.874,1.0,0.874,-0.0756,0.950694,1,0.874
6371,2025-12-01 11:05:00,14,340,14000,1.625,1.0,1.625,0.0,1.625,-0.1793,0.579499,1,1.625
6372,2025-12-01 11:05:00,14,167,-1,1.625,1.0,1.625,0.0,1.625,-0.5198,0.495043,0,0.0
6373,2025-12-01 11:05:00,14,109,14001,1.625,1.0,1.625,1.0,0.625,1.4293,0.992262,1,0.625
6374,2025-12-01 11:05:00,14,349,14002,1.625,1.0,1.625,1.0,0.625,0.8374,0.986102,1,0.625
6375,2025-12-01 11:05:00,14,399,14003,1.625,1.0,1.625,0.5,1.125,0.9795,0.949875,1,1.125
6376,2025-12-01 11:05:00,14,115,14004,1.625,1.0,1.625,1.0,0.625,-0.4985,0.949119,1,0.625
6377,2025-12-01 11:05:00,15,375,15000,1.775,1.0,1.775,1.0,0.775,0.3994,0.982641,1,0.775
6378,2025-12-01 11:05:00,15,457,-1,1.775,1.0,1.775,0.0,1.775,-0.3723,0.531894,0,0.0
6379,2025-12-01 11:05:00,16,392,16000,1.28,1.0,1.28,0.5,0.78,-0.324,0.91709,1,0.78
6380,2025-12-01 11:05:00,16,91,16001,1.28,1.0,1.28,0.5,0.78,-0.1596,0.928769,1,0.78
6381,2025-12-01 11:05:00,16,71,16002,1.28,1.0,1.28,1.0,0.28,0.0816,0.993546,1,0.28
6382,2025-12-01 11:05:00,17,67,17000,2.574,1.0,2.574,1.0,1.574,0.0287,0.922184,1,1.574
6383,2025-12-01 11:05:00,17,352,17001,2.574,1.0,2.574,1.0,1.574,-0.0607,0.915518,1,1.574
6384,2025-12-01 11:05:00,18,348,18000,2.561,1.0,2.561,0.5,2.061,-0.2042,0.791283,1,2.061
6385,2025-12-01 11:10:00,1,79,1000,1.188,1.0,1.188,1.0,0.188,-0.9918,0.965301,1,0.188
6386,2025-12-01 11:10:00,1,285,1001,1.188,1.0,1.188,1.0,0.188,0.0001,0.986844,1,0.188
6387,2025-12-01 11:10:00,1,486,-1,1.188,1.0,1.188,0.0,1.188,0.2302,0.674856,0,0.0
6388,2025-12-01 11:10:00,2,392,2000,2.572,1.0,2.572,0.5,2.072,0.102,0.849541,1,2.072
6389,2025-12-01 11:10:00,2,250,2001,2.572,1.0,2.572,0.0,2.572,-0.1773,0.579977,1,2.572
6390,2025-12-01 11:10:00,2,20,2002,2.572,1.0,2.572,0.5,2.072,0.2617,0.868836,1,2.072
6391,2025-12-01 11:10:00,2,336,-1,2.572,1.0,2.572,0.5,2.072,-0.7034,0.716181,0,0.0
6392,2025-12-01 11:10:00,2,70,-1,2.572,1.0,2.572,0.0,2.572,-0.2113,0.571682,0,0.0
6393,2025-12-01 11:10:00,3,304,-1,1.742,1.0,1.742,1.0,0.742,-0.4435,0.937228,0,0.0
6394,2025-12-01 11:10:00,3,111,3000,1.742,1.0,1.742,1.0,0.742,-0.3502,0.942499,1,0.742
6395,2025-12-01 11:10:00,3,473,3001,1.742,1.0,1.742,0.5,1.242,-0.2213,0.832323,1,1.242
6396,2025-12-01 11:10:00,3,345,3002,1.742,1.0,1.742,0.0,1.742,0.8029,0.786327,1,1.742
6397,2025-12-01 11:10:00,3,153,3003,1.742,1.0,1.742,1.0,0.742,-0.1347,0.953124,1,0.742
6398,2025-12-01 11:10:00,3,338,3004,1.742,1.0,1.742,0.5,1.242,-0.3502,0.813554,1,1.242
6399,2025-12-01 11:10:00,4,101,-1,2.646,1.0,2.646,0.0,2.646,0.3097,0.692048,0,0.0
6400,2025-12-01 11:10:00,4,431,4000,2.646,1.0,2.646,1.0,1.646,0.0168,0.926447,1,1.646
6401,2025-12-01 11:10:00,4,199,4001,2.646,1.0,2.646,0.5,2.146,-0.3755,0.756346,1,2.146
6402,2025-12-01 11:10:00,4,340,4002,2.646,1.0,2.646,1.0,1.646,0.6772,0.960599,1,1.646
6403,2025-12-01 11:10:00,5,22,5000,2.109,1.0,2.109,0.5,1.609,-0.1499,0.851929,1,1.609
6404,2025-12-01 11:10:00,6,57,6000,2.263,1.0,2.263,0.0,2.263,0.5791,0.746318,1,2.263
6405,2025-12-01 11:10:00,6,131,6001,2.263,1.0,2.263,1.0,1.263,-0.4535,0.899806,1,1.263
6406,2025-12-01 11:10:00,7,279,-1,2.941,1.0,2.941,1.0,1.941,0.1084,0.899597,0,0.0
6407,2025-12-01 11:10:00,7,286,-1,2.941,1.0,2.941,0.5,2.441,0.1698,0.811831,0,0.0
6408,2025-12-01 11:10:00,7,289,7000,2.941,1.0,2.941,0.5,2.441,0.2623,0.825561,1,2.441
6409,2025-12-01 11:10:00,8,16,8000,1.389,1.0,1.389,0.5,0.889,0.4159,0.943924,1,0.889
6410,2025-12-01 11:10:00,8,379,8001,1.389,1.0,1.389,1.0,0.389,0.2617,0.989815,1,0.389
6411,2025-12-01 11:10:00,8,109,8002,1.389,1.0,1.389,0.5,0.889,0.3985,0.942998,1,0.889
6412,2025-12-01 11:10:00,10,431,10000,2.935,1.0,2.935,1.0,1.935,-0.326,0.886121,1,1.935
6413,2025-12-01 11:10:00,10,166,-1,2.935,1.0,2.935,0.0,2.935,0.3595,0.702563,0,0.0
6414,2025-12-01 11:10:00,10,72,10001,2.935,1.0,2.935,0.0,2.935,0.2011,0.668439,1,2.935
6415,2025-12-01 11:10:00,12,333,12000,1.951,1.0,1.951,0.0,1.951,-0.5712,0.482206,1,1.951
6416,2025-12-01 11:10:00,12,190,-1,1.951,1.0,1.951,0.0,1.951,0.0175,0.626573,0,0.0
6417,2025-12-01 11:10:00,13,100,13000,1.874,1.0,1.874,1.0,0.874,-0.2279,0.94305,1,0.874
6418,2025-12-01 11:10:00,13,159,13001,1.874,1.0,1.874,1.0,0.874,-0.8738,0.896689,1,0.874
6419,2025-12-01 11:10:00,14,28,14000,1.625,1.0,1.625,0.5,1.125,-0.398,0.82696,1,1.125
6420,2025-12-01 11:10:00,15,61,15000,1.775,1.0,1.775,0.5,1.275,0.2332,0.909002,1,1.275
6421,2025-12-01 11:10:00,16,17,16000,1.28,1.0,1.28,0.0,1.28,-0.4795,0.505114,1,1.28
6422,2025-12-01 11:10:00,16,374,16001,1.28,1.0,1.28,1.0,0.28,0.4655,0.995594,1,0.28
6423,2025-12-01 11:10:00,16,184,16002,1.28,1.0,1.28,1.0,0.28,-0.071,0.99249,1,0.28
6424,2025-12-01 11:10:00,18,426,-1,2.561,1.0,2.561,0.0,2.561,-0.5163,0.495927,0,0.0
6425,2025-12-01 11:10:00,18,313,18000,2.561,1.0,2.561,1.0,1.561,0.0647,0.933289,1,1.561
6426,2025-12-01 11:10:00,18,18,18001,2.561,1.0,2.561,0.5,2.061,0.4789,0.882445,1,2.061
6427,2025-12-01 11:10:00,18,342,18002,2.561,1.0,2.561,1.0,1.561,0.7069,0.963756,1,1.561
6428,2025-12-01 11:10:00,18,63,18003,2.561,1.0,2.561,0.5,2.061,-0.139,0.801843,1,2.061
6429,2025-12-01 11:10:00,19,324,19000,1.28,1.0,1.28,0.5,0.78,0.1464,0.949007,1,0.78
6430,2025-12-01 11:10:00,19,49,19001,1.28,1.0,1.28,0.5,0.78,-0.2074,0.928906,1,0.78
6431,2025-12-01 11:15:00,0,225,0,1.878,1.0,1.878,0.0,1.878,0.2466,0.678444,1,1.878
6432,2025-12-01 11:15:00,0,71,1,1.878,1.0,1.878,0.5,1.378,-0.1771,0.828864,1,1.378
6433,2025-12-01 11:15:00,0,254,2,1.878,1.0,1.878,1.0,0.878,0.5283,0.971744,1,0.878
6434,2025-12-01 11:15:00,1,271,1000,1.188,1.0,1.188,0.5,0.688,-0.4297,0.878586,1,0.688
6435,2025-12-01 11:15:00,1,400,1001,1.188,1.0,1.188,0.5,0.688,-0.4018,0.881523,1,0.688
6436,2025-12-01 11:15:00,1,59,1002,1.188,1.0,1.188,1.0,0.188,0.5664,0.992489,1,0.188
6437,2025-12-01 11:15:00,2,104,2000,2.572,1.0,2.572,0.5,2.072,-0.7055,0.715746,1,2.072
6438,2025-12-01 11:15:00,3,456,3000,1.742,1.0,1.742,0.5,1.242,0.2093,0.884195,1,1.242
6439,2025-12-01 11:15:00,3,332,3001,1.742,1.0,1.742,0.5,1.242,-0.0403,0.85609,1,1.242
6440,2025-12-01 11:15:00,6,382,6000,2.263,1.0,2.263,0.5,1.763,0.5639,0.894555,1,1.763
6441,2025-12-01 11:15:00,7,399,7000,2.941,1.0,2.941,0.0,2.941,0.1575,0.658705,1,2.941
6442,2025-12-01 11:15:00,7,77,-1,2.941,1.0,2.941,0.0,2.941,-0.0008,0.62227,0,0.0
6443,2025-12-01 11:15:00,7,284,7001,2.941,1.0,2.941,0.0,2.941,-0.6644,0.458991,1,2.941
6444,2025-12-01 11:15:00,7,362,-1,2.941,1.0,2.941,0.0,2.941,0.0962,0.644778,0,0.0
6445,2025-12-01 11:15:00,7,251,7002,2.941,1.0,2.941,1.0,1.941,-0.1364,0.875228,1,1.941
6446,2025-12-01 11:15:00,9,88,9000,1.309,1.0,1.309,0.5,0.809,0.8699,0.963421,1,0.809
6447,2025-12-01 11:15:00,11,213,11000,1.939,1.0,1.939,0.5,1.439,0.033,0.881512,1,1.439
6448,2025-12-01 11:15:00,11,277,11001,1.939,1.0,1.939,1.0,0.939,0.1192,0.97253,1,0.939
6449,2025-12-01 11:15:00,12,126,-1,1.951,1.0,1.951,0.5,1.451,0.0651,0.882388,0,0.0
6450,2025-12-01 11:15:00,13,105,13000,1.874,1.0,1.874,0.0,1.874,0.045,0.632976,1,1.874
6451,2025-12-01 11:15:00,14,184,14000,1.625,1.0,1.625,1.0,0.625,-0.1338,0.964111,1,0.625
6452,2025-12-01 11:15:00,15,399,15000,1.775,1.0,1.775,0.5,1.275,1.1108,0.960044,1,1.275
6453,2025-12-01 11:15:00,16,341,16000,1.28,1.0,1.28,0.0,1.28,0.1937,0.666786,1,1.28
6454,2025-12-01 11:15:00,16,472,16001,1.28,1.0,1.28,0.0,1.28,0.8537,0.794737,1,1.28
6455,2025-12-01 11:15:00,16,74,16002,1.28,1.0,1.28,0.0,1.28,0.5955,0.74942,1,1.28
6456,2025-12-01 11:15:00,16,479,16003,1.28,1.0,1.28,1.0,0.28,-0.1431,0.991933,1,0.28
6457,2025-12-01 11:15:00,16,65,16004,1.28,1.0,1.28,0.0,1.28,-0.7039,0.449207,1,1.28
6458,2025-12-01 11:15:00,16,465,16005,1.28,1.0,1.28,0.0,1.28,0.5579,0.742295,1,1.28
6459,2025-12-01 11:15:00,19,175,19000,1.28,1.0,1.28,0.5,0.78,1.9368,0.991113,1,0.78
6460,2025-12-01 11:20:00,1,44,1000,1.188,1.0,1.188,1.0,0.188,-0.2976,0.982362,1,0.188
6461,2025-12-01 11:20:00,1,178,1001,1.188,1.0,1.188,0.0,1.188,0.2501,0.679204,1,1.188
6462,2025-12-01 11:20:00,2,157,2000,2.572,1.0,2.572,1.0,1.572,-0.5998,0.896436,1,1.572
6463,2025-12-01 11:20:00,2,62,2001,2.572,1.0,2.572,0.0,2.572,0.1904,0.666045,1,2.572
6464,2025-12-01 11:20:00,2,322,2002,2.572,1.0,2.572,0.5,2.072,-0.7212,0.712556,1,2.072
6465,2025-12-01 11:20:00,2,409,-1,2.572,1.0,2.572,0.5,2.072,-0.3554,0.781358,0,0.0
6466,2025-12-01 11:20:00,2,374,2003,2.572,1.0,2.572,0.5,2.072,0.1828,0.859582,1,2.072
6467,2025-12-01 11:20:00,2,21,-1,2.572,1.0,2.572,0.0,2.572,-0.742,0.439795,0,0.0
6468,2025-12-01 11:20:00,2,114,2004,2.572,1.0,2.572,0.0,2.572,0.4519,0.721491,1,2.572
6469,2025-12-01 11:20:00,4,498,-1,2.646,1.0,2.646,0.0,2.646,0.3079,0.691662,0,0.0
6470,2025-12-01 11:20:00,4,121,4000,2.646,1.0,2.646,1.0,1.646,-0.8759,0.837622,1,1.646
6471,2025-12-01 11:20:00,4,185,4001,2.646,1.0,2.646,0.0,2.646,-0.0381,0.613474,1,2.646
6472,2025-12-01 11:20:00,6,105,6000,2.263,1.0,2.263,1.0,1.263,0.1824,0.944324,1,1.263
6473,2025-12-01 11:20:00,7,311,7000,2.941,1.0,2.941,1.0,1.941,0.0692,0.896006,1,1.941
6474,2025-12-01 11:20:00,8,336,8000,1.389,1.0,1.389,0.0,1.389,-0.1032,0.597927,1,1.389
6475,2025-12-01 11:20:00,8,364,-1,1.389,1.0,1.389,0.5,0.889,0.2462,0.934233,0,0.0
6476,2025-12-01 11:20:00,8,238,8001,1.389,1.0,1.389,1.0,0.389,-0.2549,0.983043,1,0.389
6477,2025-12-01 11:20:00,8,235,8002,1.389,1.0,1.389,0.5,0.889,-0.3721,0.884459,1,0.889
6478,2025-12-01 11:20:00,8,480,8003,1.389,1.0,1.389,0.5,0.889,0.4478,0.94559,1,0.889
6479,2025-12-01 11:20:00,8,494,8004,1.389,1.0,1.389,1.0,0.389,0.035,0.987256,1,0.389
6480,2025-12-01 11:20:00,10,263,10000,2.935,1.0,2.935,0.5,2.435,-0.3295,0.752021,1,2.435
6481,2025-12-01 11:20:00,13,391,13000,1.874,1.0,1.874,1.0,0.874,0.7405,0.977584,1,0.874
6482,2025-12-01 11:20:00,14,494,14000,1.625,1.0,1.625,0.5,1.125,0.1416,0.891277,1,1.125
6483,2025-12-01 11:20:00,14,189,14001,1.625,1.0,1.625,1.0,0.625,0.0179,0.969006,1,0.625
6484,2025-12-01 11:20:00,14,375,14002,1.625,1.0,1.625,1.0,0.625,-0.0367,0.967324,1,0.625
6485,2025-12-01 11:20:00,14,137,14003,1.625,1.0,1.625,1.0,0.625,-0.647,0.941453,1,0.625
6486,2025-12-01 11:20:00,14,98,-1,1.625,1.0,1.625,0.5,1.125,-0.4445,0.820214,0,0.0
6487,2025-12-01 11:20:00,15,5,15000,1.775,1.0,1.775,0.0,1.775,0.4276,0.716582,1,1.775
6488,2025-12-01 11:20:00,15,81,-1,1.775,1.0,1.775,0.0,1.775,0.2903,0.687904,0,0.0
6489,2025-12-01 11:20:00,15,414,-1,1.775,1.0,1.775,0.0,1.775,0.2623,0.681856,0,0.0
6490,2025-12-01 11:20:00,16,128,-1,1.28,1.0,1.28,0.0,1.28,0.679,0.764763,0,0.0
6491,2025-12-01 11:20:00,16,102,16000,1.28,1.0,1.28,1.0,0.28,0.1398,0.993908,1,0.28
6492,2025-12-01 11:20:00,18,68,18000,2.561,1.0,2.561,0.0,2.561,0.2315,0.675125,1,2.561
6493,2025-12-01 11:20:00,18,139,18001,2.561,1.0,2.561,0.5,2.061,-0.5062,0.737033,1,2.061
6494,2025-12-01 11:20:00,19,168,19000,1.28,1.0,1.28,0.5,0.78,0.1523,0.949296,1,0.78
6495,2025-12-01 11:25:00,0,13,0,1.878,1.0,1.878,1.0,0.878,0.0328,0.954446,1,0.878
6496,2025-12-01 11:25:00,1,459,1000,1.188,1.0,1.188,1.0,0.188,0.1792,0.988977,1,0.188
6497,2025-12-01 11:25:00,1,25,1001,1.188,1.0,1.188,0.0,1.188,-0.1985,0.574818,1,1.188
6498,2025-12-01 11:25:00,2,197,2000,2.572,1.0,2.572,0.5,2.072,-0.0673,0.826602,1,2.072
6499,2025-12-01 11:25:00,2,74,2001,2.572,1.0,2.572,1.0,1.572,-0.2408,0.925337,1,1.572
6500,2025-12-01 11:25:00,3,152,-1,1.742,1.0,1.742,0.0,1.742,-0.2351,0.565835,0,0.0
6501,2025-12-01 11:25:00,3,157,3000,1.742,1.0,1.742,1.0,0.742,-0.1852,0.950813,1,0.742
6502,2025-12-01 11:25:00,3,162,-1,1.742,1.0,1.742,0.0,1.742,-0.7929,0.427295,0,0.0
6503,2025-12-01 11:25:00,3,270,3001,1.742,1.0,1.742,1.0,0.742,-0.9518,0.899812,1,0.742
6504,2025-12-01 11:25:00,4,95,4000,2.646,1.0,2.646,0.5,2.146,0.313,0.860723,1,2.146
6505,2025-12-01 11:25:00,4,190,-1,2.646,1.0,2.646,1.0,1.646,-0.3836,0.894064,0,0.0
6506,2025-12-01 11:25:00,6,212,-1,2.263,1.0,2.263,1.0,1.263,0.7131,0.966483,0,0.0
6507,2025-12-01 11:25:00,7,334,7000,2.941,1.0,2.941,0.0,2.941,0.0321,0.629984,1,2.941
6508,2025-12-01 11:25:00,8,119,8000,1.389,1.0,1.389,1.0,0.389,0.1365,0.988472,1,0.389
6509,2025-12-01 11:25:00,10,201,10000,2.935,1.0,2.935,0.5,2.435,-0.0383,0.802276,1,2.435
6510,2025-12-01 11:25:00,10,334,-1,2.935,1.0,2.935,0.0,2.935,-0.1625,0.583585,0,0.0
6511,2025-12-01 11:25:00,10,28,10001,2.935,1.0,2.935,0.5,2.435,-0.2563,0.765413,1,2.435
6512,2025-12-01 11:25:00,10,410,10002,2.935,1.0,2.935,0.0,2.935,0.3369,0.697808,1,2.935
6513,2025-12-01 11:25:00,12,188,12000,1.951,1.0,1.951,1.0,0.951,0.0909,0.970435,1,0.951
6514,2025-12-01 11:25:00,13,208,-1,1.874,1.0,1.874,0.5,1.374,-0.6626,0.75115,0,0.0
6515,2025-12-01 11:25:00,14,19,14000,1.625,1.0,1.625,1.0,0.625,0.2956,0.976343,1,0.625
6516,2025-12-01 11:25:00,14,177,-1,1.625,1.0,1.625,0.0,1.625,0.0896,0.643263,0,0.0
6517,2025-12-01 11:25:00,14,332,-1,1.625,1.0,1.625,0.0,1.625,0.0249,0.628281,0,0.0
6518,2025-12-01 11:25:00,14,162,14001,1.625,1.0,1.625,0.5,1.125,0.2187,0.898526,1,1.125
6519,2025-12-01 11:25:00,16,19,16000,1.28,1.0,1.28,1.0,0.28,-0.2291,0.991215,1,0.28
6520,2025-12-01 11:25:00,16,136,16001,1.28,1.0,1.28,0.0,1.28,-0.1386,0.589379,1,1.28
6521,2025-12-01 11:25:00,18,66,18000,2.561,1.0,2.561,0.0,2.561,0.9864,0.815538,1,2.561
6522,2025-12-01 11:25:00,18,484,-1,2.561,1.0,2.561,0.0,2.561,-0.7928,0.427323,0,0.0
6523,2025-12-01 11:25:00,19,444,19000,1.28,1.0,1.28,0.0,1.28,0.3659,0.703887,1,1.28
6524,2025-12-01 11:30:00,0,256,-1,1.878,1.0,1.878,0.0,1.878,-0.3787,0.530288,0,0.0
6525,2025-12-01 11:30:00,0,278,0,1.878,1.0,1.878,0.5,1.378,0.3357,0.889966,1,1.378
6526,2025-12-01 11:30:00,1,80,1000,1.188,1.0,1.188,1.0,0.188,0.6927,0.993375,1,0.188
6527,2025-12-01 11:30:00,3,353,3000,1.742,1.0,1.742,1.0,0.742,0.2165,0.966542,1,0.742
6528,2025-12-01 11:30:00,4,492,4000,2.646,1.0,2.646,1.0,1.646,0.8551,0.966807,1,1.646
6529,2025-12-01 11:30:00,5,314,5000,2.109,1.0,2.109,0.5,1.609,0.5238,0.918597,1,1.609
6530,2025-12-01 11:30:00,5,291,-1,2.109,1.0,2.109,0.5,1.609,-0.7061,0.767371,0,0.0
6531,2025-12-01 11:30:00,5,180,5001,2.109,1.0,2.109,0.0,2.109,-0.0589,0.608527,1,2.109
6532,2025-12-01 11:30:00,5,324,-1,2.109,1.0,2.109,0.5,1.609,-0.2341,0.840989,0,0.0
6533,2025-12-01 11:30:00,6,1,-1,2.263,1.0,2.263,1.0,1.263,0.9709,0.973901,0,0.0
6534,2025-12-01 11:30:00,6,48,-1,2.263,1.0,2.263,0.0,2.263,0.0495,0.634027,0,0.0
6535,2025-12-01 11:30:00,6,401,-1,2.263,1.0,2.263,0.5,1.763,-0.2462,0.79052,0,0.0
6536,2025-12-01 11:30:00,8,343,8000,1.389,1.0,1.389,1.0,0.389,0.4143,0.991243,1,0.389
6537,2025-12-01 11:30:00,8,199,8001,1.389,1.0,1.389,1.0,0.389,0.0445,0.987376,1,0.389
6538,2025-12-01 11:30:00,8,319,-1,1.389,1.0,1.389,0.0,1.389,-0.023,0.617035,0,0.0
6539,2025-12-01 11:30:00,10,38,10000,2.935,1.0,2.935,0.0,2.935,0.0108,0.624999,1,2.935
6540,2025-12-01 11:30:00,10,272,10001,2.935,1.0,2.935,0.0,2.935,0.1573,0.658654,1,2.935
6541,2025-12-01 11:30:00,10,209,10002,2.935,1.0,2.935,0.5,2.435,-0.3284,0.752216,1,2.435
6542,2025-12-01 11:30:00,11,289,11000,1.939,1.0,1.939,0.0,1.939,0.2204,0.672685,1,1.939
6543,2025-12-01 11:30:00,11,274,11001,1.939,1.0,1.939,0.5,1.439,0.1824,0.896251,1,1.439
6544,2025-12-01 11:30:00,13,12,-1,1.874,1.0,1.874,0.5,1.374,-0.3675,0.802164,0,0.0
6545,2025-12-01 11:30:00,13,372,13000,1.874,1.0,1.874,0.0,1.874,-0.1748,0.580585,1,1.874
6546,2025-12-01 11:30:00,15,350,15000,1.775,1.0,1.775,0.5,1.275,-0.6905,0.798647,1,1.275
6547,2025-12-01 11:30:00,15,379,-1,1.775,1.0,1.775,0.0,1.775,-0.0139,0.619187,0,0.0
6548,2025-12-01 11:30:00,15,49,-1,1.775,1.0,1.775,0.0,1.775,0.1079,0.647467,0,0.0
6549,2025-12-01 11:30:00,15,184,15001,1.775,1.0,1.775,1.0,0.775,0.1742,0.978351,1,0.775
6550,2025-12-01 11:30:00,16,60,16000,1.28,1.0,1.28,1.0,0.28,-0.14,0.991958,1,0.28
6551,2025-12-01 11:30:00,16,201,16001,1.28,1.0,1.28,0.0,1.28,0.2692,0.683341,1,1.28
6552,2025-12-01 11:30:00,18,262,-1,2.561,1.0,2.561,0.0,2.561,-0.3249,0.543657,0,0.0
6553,2025-12-01 11:30:00,18,402,18000,2.561,1.0,2.561,1.0,1.561,0.811,0.967223,1,1.561
6554,2025-12-01 11:30:00,18,346,18001,2.561,1.0,2.561,0.0,2.561,-0.0034,0.621672,1,2.561
6555,2025-12-01 11:30:00,19,282,19000,1.28,1.0,1.28,0.0,1.28,-0.7948,0.426838,1,1.28
6556,2025-12-01 11:30:00,19,405,19001,1.28,1.0,1.28,1.0,0.28,-0.1227,0.99284,1,0.28
6557,2025-12-01 11:35:00,0,58,0,1.878,1.0,1.878,1.0,0.878,-0.8179,0.89949,1,0.878
6558,2025-12-01 11:35:00,0,209,1,1.878,1.0,1.878,0.5,1.378,0.0739,0.861598,1,1.378
6559,2025-12-01 11:35:00,0,472,2,1.878,1.0,1.878,0.5,1.378,0.0205,0.85511,1,1.378
6560,2025-12-01 11:35:00,1,298,1000,1.188,1.0,1.188,1.0,0.188,0.1392,0.988533,1,0.188
6561,2025-12-01 11:35:00,1,318,1001,1.188,1.0,1.188,1.0,0.188,-0.2936,0.982431,1,0.188
6562,2025-12-01 11:35:00,2,103,2000,2.572,1.0,2.572,0.0,2.572,0.5643,0.743502,1,2.572
6563,2025-12-01 11:35:00,2,156,2001,2.572,1.0,2.572,0.5,2.072,0.2497,0.867466,1,2.072
6564,2025-12-01 11:35:00,3,0,3000,1.742,1.0,1.742,1.0,0.742,-0.253,0.947544,1,0.742
6565,2025-12-01 11:35:00,3,417,3001,1.742,1.0,1.742,0.5,1.242,-0.3557,0.81272,1,1.242
6566,2025-12-01 11:35:00,3,263,3002,1.742,1.0,1.742,1.0,0.742,0.5,0.97459,1,0.742
6567,2025-12-01 11:35:00,3,496,3003,1.742,1.0,1.742,0.5,1.242,0.6612,0.923058,1,1.242
6568,2025-12-01 11:35:00,4,63,4000,2.646,1.0,2.646,1.0,1.646,0.7497,0.963252,1,1.646
6569,2025-12-01 11:35:00,4,448,4001,2.646,1.0,2.646,1.0,1.646,-0.556,0.8766,1,1.646
6570,2025-12-01 11:35:00,4,234,-1,2.646,1.0,2.646,0.0,2.646,-0.4575,0.510612,0,0.0
6571,2025-12-01 11:35:00,6,26,6000,2.263,1.0,2.263,0.5,1.763,0.3022,0.867202,1,1.763
6572,2025-12-01 11:35:00,6,94,-1,2.263,1.0,2.263,0.5,1.763,0.3711,0.874937,0,0.0
6573,2025-12-01 11:35:00,8,486,8000,1.389,1.0,1.389,1.0,0.389,0.2153,0.989336,1,0.389
6574,2025-12-01 11:35:00,8,337,8001,1.389,1.0,1.389,0.5,0.889,0.8672,0.963547,1,0.889
6575,2025-12-01 11:35:00,8,11,8002,1.389,1.0,1.389,1.0,0.389,0.7193,0.993531,1,0.389
6576,2025-12-01 11:35:00,8,74,-1,1.389,1.0,1.389,0.5,0.889,1.1764,0.972981,0,0.0
6577,2025-12-01 11:35:00,8,94,8003,1.389,1.0,1.389,0.5,0.889,0.4084,0.943523,1,0.889
6578,2025-12-01 11:35:00,8,349,8004,1.389,1.0,1.389,1.0,0.389,-0.0508,0.98613,1,0.389
6579,2025-12-01 11:35:00,9,441,9000,1.309,1.0,1.309,0.5,0.809,-0.303,0.890714,1,0.809
6580,2025-12-01 11:35:00,11,248,11000,1.939,1.0,1.939,0.5,1.439,-0.1333,0.863005,1,1.439
6581,2025-12-01 11:35:00,14,376,14000,1.625,1.0,1.625,1.0,0.625,0.6887,0.983908,1,0.625
6582,2025-12-01 11:35:00,14,366,14001,1.625,1.0,1.625,0.5,1.125,0.7791,0.939424,1,1.125
6583,2025-12-01 11:35:00,15,42,15000,1.775,1.0,1.775,0.5,1.275,-0.3625,0.846292,1,1.275
6584,2025-12-01 11:35:00,15,398,-1,1.775,1.0,1.775,0.0,1.775,-0.6682,0.458051,0,0.0
6585,2025-12-01 11:35:00,15,206,15001,1.775,1.0,1.775,0.5,1.275,-0.0574,0.881942,1,1.275
6586,2025-12-01 11:35:00,18,0,18000,2.561,1.0,2.561,1.0,1.561,0.1637,0.939199,1,1.561
6587,2025-12-01 11:35:00,18,214,18001,2.561,1.0,2.561,1.0,1.561,0.0676,0.933469,1,1.561
6588,2025-12-01 11:35:00,18,225,18002,2.561,1.0,2.561,0.0,2.561,0.9121,0.804101,1,2.561
6589,2025-12-01 11:35:00,19,10,19000,1.28,1.0,1.28,0.5,0.78,0.411,0.960393,1,0.78
